"Group" "Activity" "Subject_ID" "Variable" "Mean"
"train" "3 WALKING_DOWNSTAIRS" 14 "270 fBodyAcc-std()-Y" 0.29363389996
"train" "3 WALKING_DOWNSTAIRS" 14 "271 fBodyAcc-std()-Z" 0.427563832371111
"train" "3 WALKING_DOWNSTAIRS" 14 "294 fBodyAcc-meanFreq()-X" -0.349609935577778
"train" "3 WALKING_DOWNSTAIRS" 14 "295 fBodyAcc-meanFreq()-Y" -0.00777749593111111
"train" "3 WALKING_DOWNSTAIRS" 14 "296 fBodyAcc-meanFreq()-Z" -0.0984339940222222
"train" "3 WALKING_DOWNSTAIRS" 14 "3 tBodyAcc-mean()-Z" -0.0928330165533333
"train" "3 WALKING_DOWNSTAIRS" 14 "345 fBodyAccJerk-mean()-X" -0.0337820458644444
"train" "3 WALKING_DOWNSTAIRS" 14 "346 fBodyAccJerk-mean()-Y" 0.164775056133333
"train" "3 WALKING_DOWNSTAIRS" 14 "347 fBodyAccJerk-mean()-Z" -0.0248789805888889
"train" "3 WALKING_DOWNSTAIRS" 14 "348 fBodyAccJerk-std()-X" -0.0302396365755556
"train" "3 WALKING_DOWNSTAIRS" 14 "349 fBodyAccJerk-std()-Y" 0.138737970022222
"train" "3 WALKING_DOWNSTAIRS" 14 "350 fBodyAccJerk-std()-Z" -0.244857128202222
"train" "3 WALKING_DOWNSTAIRS" 14 "373 fBodyAccJerk-meanFreq()-X" -0.2710115324
"train" "3 WALKING_DOWNSTAIRS" 14 "374 fBodyAccJerk-meanFreq()-Y" -0.306938978377778
"train" "3 WALKING_DOWNSTAIRS" 14 "375 fBodyAccJerk-meanFreq()-Z" -0.295300085844444
"train" "3 WALKING_DOWNSTAIRS" 14 "4 tBodyAcc-std()-X" 0.0178313402266667
"train" "3 WALKING_DOWNSTAIRS" 14 "41 tGravityAcc-mean()-X" 0.81629643
"train" "3 WALKING_DOWNSTAIRS" 14 "42 tGravityAcc-mean()-Y" -0.264254674666667
"train" "3 WALKING_DOWNSTAIRS" 14 "424 fBodyGyro-mean()-X" -0.295315541666667
"train" "3 WALKING_DOWNSTAIRS" 14 "425 fBodyGyro-mean()-Y" 0.0132082347333333
"train" "3 WALKING_DOWNSTAIRS" 14 "426 fBodyGyro-mean()-Z" 0.492414379822222
"train" "3 WALKING_DOWNSTAIRS" 14 "427 fBodyGyro-std()-X" -0.378882872733333
"train" "3 WALKING_DOWNSTAIRS" 14 "428 fBodyGyro-std()-Y" 0.0741391154937778
"train" "3 WALKING_DOWNSTAIRS" 14 "429 fBodyGyro-std()-Z" 0.182794696328889
"train" "3 WALKING_DOWNSTAIRS" 14 "43 tGravityAcc-mean()-Z" -0.392555882222222
"train" "3 WALKING_DOWNSTAIRS" 14 "44 tGravityAcc-std()-X" -0.919098794
"train" "3 WALKING_DOWNSTAIRS" 14 "45 tGravityAcc-std()-Y" -0.920725940666667
"train" "3 WALKING_DOWNSTAIRS" 14 "452 fBodyGyro-meanFreq()-X" -0.250106322244444
"train" "3 WALKING_DOWNSTAIRS" 14 "453 fBodyGyro-meanFreq()-Y" -0.207057454377778
"train" "3 WALKING_DOWNSTAIRS" 14 "454 fBodyGyro-meanFreq()-Z" -0.113453380786667
"train" "3 WALKING_DOWNSTAIRS" 14 "46 tGravityAcc-std()-Z" -0.879565316666667
"train" "3 WALKING_DOWNSTAIRS" 14 "5 tBodyAcc-std()-Y" 0.378870491755556
"train" "3 WALKING_DOWNSTAIRS" 14 "503 fBodyAccMag-mean()" 0.471905155133333
"train" "3 WALKING_DOWNSTAIRS" 14 "504 fBodyAccMag-std()" 0.178684580868889
"train" "3 WALKING_DOWNSTAIRS" 14 "513 fBodyAccMag-meanFreq()" 0.000464165078
"train" "3 WALKING_DOWNSTAIRS" 14 "516 fBodyBodyAccJerkMag-mean()" 0.186223478065556
"train" "3 WALKING_DOWNSTAIRS" 14 "517 fBodyBodyAccJerkMag-std()" 0.194263424111111
"train" "3 WALKING_DOWNSTAIRS" 14 "526 fBodyBodyAccJerkMag-meanFreq()" -0.00170923580888889
"train" "3 WALKING_DOWNSTAIRS" 14 "529 fBodyBodyGyroMag-mean()" -0.0787568406777778
"train" "3 WALKING_DOWNSTAIRS" 14 "530 fBodyBodyGyroMag-std()" -0.223927430580444
"train" "3 WALKING_DOWNSTAIRS" 14 "539 fBodyBodyGyroMag-meanFreq()" 0.0800347917133333
"train" "3 WALKING_DOWNSTAIRS" 14 "542 fBodyBodyGyroJerkMag-mean()" -0.254747132274667
"train" "3 WALKING_DOWNSTAIRS" 14 "543 fBodyBodyGyroJerkMag-std()" -0.356849425488889
"train" "3 WALKING_DOWNSTAIRS" 14 "552 fBodyBodyGyroJerkMag-meanFreq()" 0.05293374262
"train" "3 WALKING_DOWNSTAIRS" 14 "555 angle(tBodyAccMean,gravity)" 0.00354991522222222
"train" "3 WALKING_DOWNSTAIRS" 14 "556 angle(tBodyAccJerkMean),gravityMean)" 0.106421773333333
"train" "3 WALKING_DOWNSTAIRS" 14 "557 angle(tBodyGyroMean,gravityMean)" 0.0597397677777778
"train" "3 WALKING_DOWNSTAIRS" 14 "558 angle(tBodyGyroJerkMean,gravityMean)" 0.00564980115555555
"train" "3 WALKING_DOWNSTAIRS" 14 "559 angle(X,gravityMean)" -0.526550287333333
"train" "3 WALKING_DOWNSTAIRS" 14 "560 angle(Y,gravityMean)" 0.266238826444444
"train" "3 WALKING_DOWNSTAIRS" 14 "561 angle(Z,gravityMean)" 0.303781233333333
"train" "3 WALKING_DOWNSTAIRS" 14 "6 tBodyAcc-std()-Z" 0.451576075111111
"train" "3 WALKING_DOWNSTAIRS" 14 "81 tBodyAccJerk-mean()-X" 0.0428631626711111
"train" "3 WALKING_DOWNSTAIRS" 14 "82 tBodyAccJerk-mean()-Y" 0.0291339421022222
"train" "3 WALKING_DOWNSTAIRS" 14 "83 tBodyAccJerk-mean()-Z" 0.0104952601188889
"train" "3 WALKING_DOWNSTAIRS" 14 "84 tBodyAccJerk-std()-X" 0.0129597549231111
"train" "3 WALKING_DOWNSTAIRS" 14 "85 tBodyAccJerk-std()-Y" 0.192791766468889
"train" "3 WALKING_DOWNSTAIRS" 14 "86 tBodyAccJerk-std()-Z" -0.133634060621778
"train" "3 WALKING_DOWNSTAIRS" 15 "1 tBodyAcc-mean()-X" 0.280198851190476
"train" "3 WALKING_DOWNSTAIRS" 15 "121 tBodyGyro-mean()-X" -0.136618653071429
"train" "3 WALKING_DOWNSTAIRS" 15 "122 tBodyGyro-mean()-Y" -0.0346755727619048
"train" "3 WALKING_DOWNSTAIRS" 15 "123 tBodyGyro-mean()-Z" 0.0711758197607143
"train" "3 WALKING_DOWNSTAIRS" 15 "124 tBodyGyro-std()-X" -0.318692525928571
"train" "3 WALKING_DOWNSTAIRS" 15 "125 tBodyGyro-std()-Y" -0.37320816
"train" "3 WALKING_DOWNSTAIRS" 15 "126 tBodyGyro-std()-Z" -0.250648085714286
"train" "3 WALKING_DOWNSTAIRS" 15 "161 tBodyGyroJerk-mean()-X" -0.0482532079928571
"train" "3 WALKING_DOWNSTAIRS" 15 "162 tBodyGyroJerk-mean()-Y" -0.0495415503071429
"train" "3 WALKING_DOWNSTAIRS" 15 "163 tBodyGyroJerk-mean()-Z" -0.0339213064857143
"train" "3 WALKING_DOWNSTAIRS" 15 "164 tBodyGyroJerk-std()-X" -0.455980756428571
"train" "3 WALKING_DOWNSTAIRS" 15 "165 tBodyGyroJerk-std()-Y" -0.574964116428571
"train" "3 WALKING_DOWNSTAIRS" 15 "166 tBodyGyroJerk-std()-Z" -0.394542240714286
"train" "3 WALKING_DOWNSTAIRS" 15 "2 tBodyAcc-mean()-Y" -0.00563047804309524
"train" "3 WALKING_DOWNSTAIRS" 15 "201 tBodyAccMag-mean()" 0.320449387166667
"train" "3 WALKING_DOWNSTAIRS" 15 "202 tBodyAccMag-std()" 0.353204008095238
"train" "3 WALKING_DOWNSTAIRS" 15 "214 tGravityAccMag-mean()" 0.320449387166667
"train" "3 WALKING_DOWNSTAIRS" 15 "215 tGravityAccMag-std()" 0.353204008095238
"train" "3 WALKING_DOWNSTAIRS" 15 "227 tBodyAccJerkMag-mean()" -0.0372666071540476
"train" "3 WALKING_DOWNSTAIRS" 15 "228 tBodyAccJerkMag-std()" 0.159631710516667
"train" "3 WALKING_DOWNSTAIRS" 15 "240 tBodyGyroMag-mean()" -0.121686320740476
"train" "3 WALKING_DOWNSTAIRS" 15 "241 tBodyGyroMag-std()" -0.284249712071429
"train" "3 WALKING_DOWNSTAIRS" 15 "253 tBodyGyroJerkMag-mean()" -0.509466648095238
"train" "3 WALKING_DOWNSTAIRS" 15 "254 tBodyGyroJerkMag-std()" -0.563640131190476
"train" "3 WALKING_DOWNSTAIRS" 15 "266 fBodyAcc-mean()-X" 0.235309825547619
"train" "3 WALKING_DOWNSTAIRS" 15 "267 fBodyAcc-mean()-Y" 0.167518099964286
"train" "3 WALKING_DOWNSTAIRS" 15 "268 fBodyAcc-mean()-Z" -0.259812204547619
"train" "3 WALKING_DOWNSTAIRS" 15 "269 fBodyAcc-std()-X" 0.466325681428571
"train" "3 WALKING_DOWNSTAIRS" 15 "270 fBodyAcc-std()-Y" 0.1199936036
"train" "3 WALKING_DOWNSTAIRS" 15 "271 fBodyAcc-std()-Z" -0.357407559285714
"train" "3 WALKING_DOWNSTAIRS" 15 "294 fBodyAcc-meanFreq()-X" -0.445576739047619
"train" "3 WALKING_DOWNSTAIRS" 15 "295 fBodyAcc-meanFreq()-Y" 0.0233642533238095
"train" "3 WALKING_DOWNSTAIRS" 15 "296 fBodyAcc-meanFreq()-Z" 0.18074894412381
"train" "3 WALKING_DOWNSTAIRS" 15 "3 tBodyAcc-mean()-Z" -0.110526066428571
"train" "3 WALKING_DOWNSTAIRS" 15 "345 fBodyAccJerk-mean()-X" 0.0619687485333333
"train" "3 WALKING_DOWNSTAIRS" 15 "346 fBodyAccJerk-mean()-Y" -0.0269769415214286
"train" "3 WALKING_DOWNSTAIRS" 15 "347 fBodyAccJerk-mean()-Z" -0.345376541261905
"train" "3 WALKING_DOWNSTAIRS" 15 "348 fBodyAccJerk-std()-X" 0.108062740547619
"train" "3 WALKING_DOWNSTAIRS" 15 "349 fBodyAccJerk-std()-Y" -0.00722860241119048
"train" "3 WALKING_DOWNSTAIRS" 15 "350 fBodyAccJerk-std()-Z" -0.461599141904762
"train" "3 WALKING_DOWNSTAIRS" 15 "373 fBodyAccJerk-meanFreq()-X" -0.377130942619048
"train" "3 WALKING_DOWNSTAIRS" 15 "374 fBodyAccJerk-meanFreq()-Y" -0.386323443795238
"train" "3 WALKING_DOWNSTAIRS" 15 "375 fBodyAccJerk-meanFreq()-Z" -0.117402352561905
"train" "3 WALKING_DOWNSTAIRS" 15 "4 tBodyAcc-std()-X" 0.406471051190476
"train" "3 WALKING_DOWNSTAIRS" 15 "41 tGravityAcc-mean()-X" 0.932302200476191
"train" "3 WALKING_DOWNSTAIRS" 15 "42 tGravityAcc-mean()-Y" -0.167462317142857
"train" "3 WALKING_DOWNSTAIRS" 15 "424 fBodyGyro-mean()-X" -0.22735956545
"train" "3 WALKING_DOWNSTAIRS" 15 "425 fBodyGyro-mean()-Y" -0.402332301666667
"train" "3 WALKING_DOWNSTAIRS" 15 "426 fBodyGyro-mean()-Z" -0.18319480152381
"train" "3 WALKING_DOWNSTAIRS" 15 "427 fBodyGyro-std()-X" -0.351630000285714
"train" "3 WALKING_DOWNSTAIRS" 15 "428 fBodyGyro-std()-Y" -0.360972848571429
"train" "3 WALKING_DOWNSTAIRS" 15 "429 fBodyGyro-std()-Z" -0.3436733
"train" "3 WALKING_DOWNSTAIRS" 15 "43 tGravityAcc-mean()-Z" 0.0788822410992857
"train" "3 WALKING_DOWNSTAIRS" 15 "44 tGravityAcc-std()-X" -0.942806478333333
"train" "3 WALKING_DOWNSTAIRS" 15 "45 tGravityAcc-std()-Y" -0.925685893571429
"train" "3 WALKING_DOWNSTAIRS" 15 "452 fBodyGyro-meanFreq()-X" -0.246346934452381
"train" "3 WALKING_DOWNSTAIRS" 15 "453 fBodyGyro-meanFreq()-Y" -0.134716107404762
"train" "3 WALKING_DOWNSTAIRS" 15 "454 fBodyGyro-meanFreq()-Z" -0.0645117088119048
"train" "3 WALKING_DOWNSTAIRS" 15 "46 tGravityAcc-std()-Z" -0.93400831
"train" "3 WALKING_DOWNSTAIRS" 15 "5 tBodyAcc-std()-Y" 0.186532377428571
"train" "3 WALKING_DOWNSTAIRS" 15 "503 fBodyAccMag-mean()" 0.331150229285714
"train" "3 WALKING_DOWNSTAIRS" 15 "504 fBodyAccMag-std()" 0.153124178119048
"train" "3 WALKING_DOWNSTAIRS" 15 "513 fBodyAccMag-meanFreq()" -0.0581788548595238
"train" "3 WALKING_DOWNSTAIRS" 15 "516 fBodyBodyAccJerkMag-mean()" 0.158413334683333
"train" "3 WALKING_DOWNSTAIRS" 15 "517 fBodyBodyAccJerkMag-std()" 0.1505077506
"train" "3 WALKING_DOWNSTAIRS" 15 "526 fBodyBodyAccJerkMag-meanFreq()" -0.0799656144309524
"train" "3 WALKING_DOWNSTAIRS" 15 "529 fBodyBodyGyroMag-mean()" -0.373898631190476
"train" "3 WALKING_DOWNSTAIRS" 15 "530 fBodyBodyGyroMag-std()" -0.34938720602381
"train" "3 WALKING_DOWNSTAIRS" 15 "539 fBodyBodyGyroMag-meanFreq()" -0.110970740980952
"train" "3 WALKING_DOWNSTAIRS" 15 "542 fBodyBodyGyroJerkMag-mean()" -0.565396130714286
"train" "3 WALKING_DOWNSTAIRS" 15 "543 fBodyBodyGyroJerkMag-std()" -0.593472444285714
"train" "3 WALKING_DOWNSTAIRS" 15 "552 fBodyBodyGyroJerkMag-meanFreq()" 0.0564155791166667
"train" "3 WALKING_DOWNSTAIRS" 15 "555 angle(tBodyAccMean,gravity)" 0.0334675068309524
"train" "3 WALKING_DOWNSTAIRS" 15 "556 angle(tBodyAccJerkMean),gravityMean)" 0.0167093419811905
"train" "3 WALKING_DOWNSTAIRS" 15 "557 angle(tBodyGyroMean,gravityMean)" 0.306097728642857
"train" "3 WALKING_DOWNSTAIRS" 15 "558 angle(tBodyGyroJerkMean,gravityMean)" -0.130835428642857
"train" "3 WALKING_DOWNSTAIRS" 15 "559 angle(X,gravityMean)" -0.829411894285714
"train" "3 WALKING_DOWNSTAIRS" 15 "560 angle(Y,gravityMean)" 0.200250656666667
"train" "3 WALKING_DOWNSTAIRS" 15 "561 angle(Z,gravityMean)" -0.034021550472619
"train" "3 WALKING_DOWNSTAIRS" 15 "6 tBodyAcc-std()-Z" -0.281982181666667
"train" "3 WALKING_DOWNSTAIRS" 15 "81 tBodyAccJerk-mean()-X" 0.0711457160166667
"train" "3 WALKING_DOWNSTAIRS" 15 "82 tBodyAccJerk-mean()-Y" 0.01511589985
"train" "3 WALKING_DOWNSTAIRS" 15 "83 tBodyAccJerk-mean()-Z" -0.0100212901547619
"train" "3 WALKING_DOWNSTAIRS" 15 "84 tBodyAccJerk-std()-X" 0.134593836190476
"train" "3 WALKING_DOWNSTAIRS" 15 "85 tBodyAccJerk-std()-Y" 0.0158059210738095
"train" "3 WALKING_DOWNSTAIRS" 15 "86 tBodyAccJerk-std()-Z" -0.404005582309524
"train" "3 WALKING_DOWNSTAIRS" 16 "1 tBodyAcc-mean()-X" 0.295586802191489
"train" "3 WALKING_DOWNSTAIRS" 16 "121 tBodyGyro-mean()-X" -0.0225373369978723
"train" "3 WALKING_DOWNSTAIRS" 16 "122 tBodyGyro-mean()-Y" -0.068264792706383
"train" "3 WALKING_DOWNSTAIRS" 16 "123 tBodyGyro-mean()-Z" 0.0835380057
"train" "3 WALKING_DOWNSTAIRS" 16 "124 tBodyGyro-std()-X" -0.45418847106383
"train" "3 WALKING_DOWNSTAIRS" 16 "125 tBodyGyro-std()-Y" -0.528329304680851
"train" "3 WALKING_DOWNSTAIRS" 16 "126 tBodyGyro-std()-Z" -0.444636334893617
"train" "3 WALKING_DOWNSTAIRS" 16 "161 tBodyGyroJerk-mean()-X" -0.103904044543617
"train" "3 WALKING_DOWNSTAIRS" 16 "162 tBodyGyroJerk-mean()-Y" -0.0567686629753191
"train" "3 WALKING_DOWNSTAIRS" 16 "163 tBodyGyroJerk-mean()-Z" -0.0612136932929787
"train" "3 WALKING_DOWNSTAIRS" 16 "164 tBodyGyroJerk-std()-X" -0.623676024255319
"train" "3 WALKING_DOWNSTAIRS" 16 "165 tBodyGyroJerk-std()-Y" -0.583421784680851
"train" "3 WALKING_DOWNSTAIRS" 16 "166 tBodyGyroJerk-std()-Z" -0.540633469361702
"train" "3 WALKING_DOWNSTAIRS" 16 "2 tBodyAcc-mean()-Y" -0.0183898583787234
"train" "3 WALKING_DOWNSTAIRS" 16 "201 tBodyAccMag-mean()" 0.191079793587447
"train" "3 WALKING_DOWNSTAIRS" 16 "202 tBodyAccMag-std()" 0.119183740638298
"train" "3 WALKING_DOWNSTAIRS" 16 "214 tGravityAccMag-mean()" 0.191079793587447
"train" "3 WALKING_DOWNSTAIRS" 16 "215 tGravityAccMag-std()" 0.119183740638298
"train" "3 WALKING_DOWNSTAIRS" 16 "227 tBodyAccJerkMag-mean()" -0.165908810808511
"train" "3 WALKING_DOWNSTAIRS" 16 "228 tBodyAccJerkMag-std()" -0.0783498875595745
"train" "3 WALKING_DOWNSTAIRS" 16 "240 tBodyGyroMag-mean()" -0.309820427234043
"train" "3 WALKING_DOWNSTAIRS" 16 "241 tBodyGyroMag-std()" -0.422315316808511
"train" "3 WALKING_DOWNSTAIRS" 16 "253 tBodyGyroJerkMag-mean()" -0.590896636382979
"train" "3 WALKING_DOWNSTAIRS" 16 "254 tBodyGyroJerkMag-std()" -0.595822214468085
"train" "3 WALKING_DOWNSTAIRS" 16 "266 fBodyAcc-mean()-X" 0.0368263528276596
"train" "3 WALKING_DOWNSTAIRS" 16 "267 fBodyAcc-mean()-Y" -0.134598352726809
"train" "3 WALKING_DOWNSTAIRS" 16 "268 fBodyAcc-mean()-Z" -0.04769426376
"train" "3 WALKING_DOWNSTAIRS" 16 "269 fBodyAcc-std()-X" 0.266115492098298
"train" "3 WALKING_DOWNSTAIRS" 16 "270 fBodyAcc-std()-Y" -0.208680587882979
"train" "3 WALKING_DOWNSTAIRS" 16 "271 fBodyAcc-std()-Z" -0.0379716239787234
"train" "3 WALKING_DOWNSTAIRS" 16 "294 fBodyAcc-meanFreq()-X" -0.447958436170213
"train" "3 WALKING_DOWNSTAIRS" 16 "295 fBodyAcc-meanFreq()-Y" -0.00264587983404255
"train" "3 WALKING_DOWNSTAIRS" 16 "296 fBodyAcc-meanFreq()-Z" 0.0352940709170213
"train" "3 WALKING_DOWNSTAIRS" 16 "3 tBodyAcc-mean()-Z" -0.119873705148936
"train" "3 WALKING_DOWNSTAIRS" 16 "345 fBodyAccJerk-mean()-X" -0.155444882765957
"train" "3 WALKING_DOWNSTAIRS" 16 "346 fBodyAccJerk-mean()-Y" -0.289957855489362
"train" "3 WALKING_DOWNSTAIRS" 16 "347 fBodyAccJerk-mean()-Z" -0.241974080021277
"train" "3 WALKING_DOWNSTAIRS" 16 "348 fBodyAccJerk-std()-X" -0.125682818093191
"train" "3 WALKING_DOWNSTAIRS" 16 "349 fBodyAccJerk-std()-Y" -0.281507406948936
"train" "3 WALKING_DOWNSTAIRS" 16 "350 fBodyAccJerk-std()-Z" -0.36402669587234
"train" "3 WALKING_DOWNSTAIRS" 16 "373 fBodyAccJerk-meanFreq()-X" -0.368978400468085
"train" "3 WALKING_DOWNSTAIRS" 16 "374 fBodyAccJerk-meanFreq()-Y" -0.417064208808511
"train" "3 WALKING_DOWNSTAIRS" 16 "375 fBodyAccJerk-meanFreq()-Z" -0.376637686702128
"train" "3 WALKING_DOWNSTAIRS" 16 "4 tBodyAcc-std()-X" 0.207251997929787
"train" "3 WALKING_DOWNSTAIRS" 16 "41 tGravityAcc-mean()-X" 0.917818427021277
"train" "3 WALKING_DOWNSTAIRS" 16 "42 tGravityAcc-mean()-Y" -0.0584832676382979
"train" "3 WALKING_DOWNSTAIRS" 16 "424 fBodyGyro-mean()-X" -0.420844008625532
"train" "3 WALKING_DOWNSTAIRS" 16 "425 fBodyGyro-mean()-Y" -0.479512983617021
"train" "3 WALKING_DOWNSTAIRS" 16 "426 fBodyGyro-mean()-Z" -0.375000625531915
"train" "3 WALKING_DOWNSTAIRS" 16 "427 fBodyGyro-std()-X" -0.470373498510638
"train" "3 WALKING_DOWNSTAIRS" 16 "428 fBodyGyro-std()-Y" -0.565214032765957
"train" "3 WALKING_DOWNSTAIRS" 16 "429 fBodyGyro-std()-Z" -0.521100818723404
"train" "3 WALKING_DOWNSTAIRS" 16 "43 tGravityAcc-mean()-Z" -0.225382496382979
"train" "3 WALKING_DOWNSTAIRS" 16 "44 tGravityAcc-std()-X" -0.957785118085106
"train" "3 WALKING_DOWNSTAIRS" 16 "45 tGravityAcc-std()-Y" -0.955487793617021
"train" "3 WALKING_DOWNSTAIRS" 16 "452 fBodyGyro-meanFreq()-X" -0.282624940382979
"train" "3 WALKING_DOWNSTAIRS" 16 "453 fBodyGyro-meanFreq()-Y" 0.0791059230361702
"train" "3 WALKING_DOWNSTAIRS" 16 "454 fBodyGyro-meanFreq()-Z" -0.121321578170213
"train" "3 WALKING_DOWNSTAIRS" 16 "46 tGravityAcc-std()-Z" -0.910588943191489
"train" "3 WALKING_DOWNSTAIRS" 16 "5 tBodyAcc-std()-Y" -0.146993837655319
"train" "3 WALKING_DOWNSTAIRS" 16 "503 fBodyAccMag-mean()" 0.114032088546809
"train" "3 WALKING_DOWNSTAIRS" 16 "504 fBodyAccMag-std()" -0.0534137179170213
"train" "3 WALKING_DOWNSTAIRS" 16 "513 fBodyAccMag-meanFreq()" 0.0201391853085106
"train" "3 WALKING_DOWNSTAIRS" 16 "516 fBodyBodyAccJerkMag-mean()" -0.0745659082223404
"train" "3 WALKING_DOWNSTAIRS" 16 "517 fBodyBodyAccJerkMag-std()" -0.0919623368021277
"train" "3 WALKING_DOWNSTAIRS" 16 "526 fBodyBodyAccJerkMag-meanFreq()" -0.0148414437446808
"train" "3 WALKING_DOWNSTAIRS" 16 "529 fBodyBodyGyroMag-mean()" -0.488253939574468
"train" "3 WALKING_DOWNSTAIRS" 16 "530 fBodyBodyGyroMag-std()" -0.479939845914894
"train" "3 WALKING_DOWNSTAIRS" 16 "539 fBodyBodyGyroMag-meanFreq()" 0.041547289106383
"train" "3 WALKING_DOWNSTAIRS" 16 "542 fBodyBodyGyroJerkMag-mean()" -0.58966315
"train" "3 WALKING_DOWNSTAIRS" 16 "543 fBodyBodyGyroJerkMag-std()" -0.633479804680851
"train" "3 WALKING_DOWNSTAIRS" 16 "552 fBodyBodyGyroJerkMag-meanFreq()" 0.102927876712766
"train" "3 WALKING_DOWNSTAIRS" 16 "555 angle(tBodyAccMean,gravity)" -0.163042575021277
"train" "3 WALKING_DOWNSTAIRS" 16 "556 angle(tBodyAccJerkMean),gravityMean)" -0.0449862704468085
"train" "3 WALKING_DOWNSTAIRS" 16 "557 angle(tBodyGyroMean,gravityMean)" 0.12649939587234
"train" "3 WALKING_DOWNSTAIRS" 16 "558 angle(tBodyGyroJerkMean,gravityMean)" -0.0557949436914894
"train" "3 WALKING_DOWNSTAIRS" 16 "559 angle(X,gravityMean)" -0.731151421702128
"train" "3 WALKING_DOWNSTAIRS" 16 "560 angle(Y,gravityMean)" 0.123723224093617
"train" "3 WALKING_DOWNSTAIRS" 16 "561 angle(Z,gravityMean)" 0.180955706382979
"train" "3 WALKING_DOWNSTAIRS" 16 "6 tBodyAcc-std()-Z" 0.0114353944787234
"train" "3 WALKING_DOWNSTAIRS" 16 "81 tBodyAccJerk-mean()-X" 0.0907857064255319
"train" "3 WALKING_DOWNSTAIRS" 16 "82 tBodyAccJerk-mean()-Y" -0.0148114530276596
"train" "3 WALKING_DOWNSTAIRS" 16 "83 tBodyAccJerk-mean()-Z" -0.029312256293617
"train" "3 WALKING_DOWNSTAIRS" 16 "84 tBodyAccJerk-std()-X" -0.101186926595745
"train" "3 WALKING_DOWNSTAIRS" 16 "85 tBodyAccJerk-std()-Y" -0.261684752425532
"train" "3 WALKING_DOWNSTAIRS" 16 "86 tBodyAccJerk-std()-Z" -0.303381582831915
"train" "3 WALKING_DOWNSTAIRS" 17 "1 tBodyAcc-mean()-X" 0.29391828326087
"train" "3 WALKING_DOWNSTAIRS" 17 "121 tBodyGyro-mean()-X" 0.0677728390673913
"train" "3 WALKING_DOWNSTAIRS" 17 "122 tBodyGyro-mean()-Y" -0.123517195928261
"train" "3 WALKING_DOWNSTAIRS" 17 "123 tBodyGyro-mean()-Z" 0.0162878745776087
"train" "3 WALKING_DOWNSTAIRS" 17 "124 tBodyGyro-std()-X" -0.370436868891304
"train" "3 WALKING_DOWNSTAIRS" 17 "125 tBodyGyro-std()-Y" -0.459281989565217
"train" "3 WALKING_DOWNSTAIRS" 17 "126 tBodyGyro-std()-Z" -0.468462984347826
"train" "3 WALKING_DOWNSTAIRS" 17 "161 tBodyGyroJerk-mean()-X" -0.1077700285
"train" "3 WALKING_DOWNSTAIRS" 17 "162 tBodyGyroJerk-mean()-Y" -0.0381702367441304
"train" "3 WALKING_DOWNSTAIRS" 17 "163 tBodyGyroJerk-mean()-Z" -0.0582518846641304
"train" "3 WALKING_DOWNSTAIRS" 17 "164 tBodyGyroJerk-std()-X" -0.526801825217391
"train" "3 WALKING_DOWNSTAIRS" 17 "165 tBodyGyroJerk-std()-Y" -0.572144734130435
"train" "3 WALKING_DOWNSTAIRS" 17 "166 tBodyGyroJerk-std()-Z" -0.542770646521739
"train" "3 WALKING_DOWNSTAIRS" 17 "2 tBodyAcc-mean()-Y" -0.0167359404347826
"train" "3 WALKING_DOWNSTAIRS" 17 "201 tBodyAccMag-mean()" 0.148951103536087
"train" "3 WALKING_DOWNSTAIRS" 17 "202 tBodyAccMag-std()" 0.0914076757326087
"train" "3 WALKING_DOWNSTAIRS" 17 "214 tGravityAccMag-mean()" 0.148951103536087
"train" "3 WALKING_DOWNSTAIRS" 17 "215 tGravityAccMag-std()" 0.0914076757326087
"train" "3 WALKING_DOWNSTAIRS" 17 "227 tBodyAccJerkMag-mean()" -0.221631694184783
"train" "3 WALKING_DOWNSTAIRS" 17 "228 tBodyAccJerkMag-std()" -0.206576683876087
"train" "3 WALKING_DOWNSTAIRS" 17 "240 tBodyGyroMag-mean()" -0.232641763307609
"train" "3 WALKING_DOWNSTAIRS" 17 "241 tBodyGyroMag-std()" -0.352687281086957
"train" "3 WALKING_DOWNSTAIRS" 17 "253 tBodyGyroJerkMag-mean()" -0.540325787826087
"train" "3 WALKING_DOWNSTAIRS" 17 "254 tBodyGyroJerkMag-std()" -0.592319490869565
"train" "3 WALKING_DOWNSTAIRS" 17 "266 fBodyAcc-mean()-X" -0.0226239171245652
"train" "3 WALKING_DOWNSTAIRS" 17 "267 fBodyAcc-mean()-Y" -0.130272514565217
"train" "3 WALKING_DOWNSTAIRS" 17 "268 fBodyAcc-mean()-Z" -0.3180818605
"train" "3 WALKING_DOWNSTAIRS" 17 "269 fBodyAcc-std()-X" 0.258941676302174
"train" "3 WALKING_DOWNSTAIRS" 17 "270 fBodyAcc-std()-Y" -0.0860527358695652
"train" "3 WALKING_DOWNSTAIRS" 17 "271 fBodyAcc-std()-Z" -0.245413541641304
"train" "3 WALKING_DOWNSTAIRS" 17 "294 fBodyAcc-meanFreq()-X" -0.514562240434783
"train" "3 WALKING_DOWNSTAIRS" 17 "295 fBodyAcc-meanFreq()-Y" -0.155801013828261
"train" "3 WALKING_DOWNSTAIRS" 17 "296 fBodyAcc-meanFreq()-Z" -0.113333185608696
